	source	target	embedding_similarity	pair_distance	language_distance	shared_incoming_cnt	shared_outgoing_cnt	source_incoming_cnt	target_incoming_cnt	source_outgoing_cnt	target_outgoing_cnt	milne_witten	begin_time_distance	interval_overlap	relevance_score
176	1._Amateurliga_Nordwürttemberg_1965/66	1._Amateurliga_Nordwürttemberg_1966/67	0.9640422463417052	-1.0		1	0	1	3	3	2	0.9260879468347638			5.903862086371859
177	1._Amateurliga_Nordwürttemberg_1966/67	1._Amateurliga_Nordwürttemberg_1967/68	0.965743362903595	-1.0		1	0	3	2	2	1	0.9224725866646668			6.260537030310592
178	1._Amateurliga_Nordwürttemberg_1967/68	1._Amateurliga_Nordwürttemberg_1968/69	0.9483049511909484	-1.0		2	0	2	2	1	2	0.0			5.257234921446806
179	1._Amateurliga_Nordwürttemberg_1968/69	1._Amateurliga_Nordwürttemberg_1969/70	0.9222882986068726	-1.0		1	0	2	2	2	3	0.9510856482093056			6.385700173264597
180	1._Amateurliga_Nordwürttemberg_1969/70	1._Amateurliga_Nordwürttemberg_1970/71	0.968931257724762	-1.0		1	0	2	4	3	3	0.9021712964186116			6.620539764341999
181	1._Amateurliga_Nordwürttemberg_1970/71	1._Amateurliga_Nordwürttemberg_1971/72	0.9617190361022948	-1.0		1	0	4	1	3	2	0.906733373020994			6.751159946759063
182	1._Amateurliga_Nordwürttemberg_1971/72	1._Amateurliga_Nordwürttemberg_1972/73	0.9617323279380798	-1.0		1	1	1	2	2	6	0.953366686510497			6.666002138418756
183	1._Amateurliga_Nordwürttemberg_1972/73	1._Amateurliga_Nordwürttemberg_1971/72	0.9617323279380798	-1.0		1	1	2	1	6	2	0.953366686510497			5.257234921446806
184	1._Amateurliga_Nordwürttemberg_1972/73	1._Amateurliga_Nordwürttemberg_1973/74	0.9667812585830688	-1.0		1	2	2	1	6	4	0.953366686510497			6.771362654076582
185	1._Amateurliga_Nordwürttemberg_1973/74	1._Amateurliga_Nordwürttemberg_1972/73	0.9667812585830688	-1.0		1	2	1	2	4	6	0.953366686510497			5.950382102006752
186	1._Amateurliga_Nordwürttemberg_1973/74	1._Amateurliga_Nordwürttemberg_1974/75	0.9618062376976012	-1.0		1	1	1	3	4	1	0.9260879468347638			7.278180256445034
187	1._Amateurliga_Nordwürttemberg_1974/75	1._Amateurliga_Nordwürttemberg_1973/74	0.9618062376976012	-1.0		1	1	3	1	1	4	0.9260879468347638			5.161924741642482
188	1._Amateurliga_Nordwürttemberg_1974/75	1._Amateurliga_Nordwürttemberg_1975/76	0.9279764294624328	-1.0		2	0	3	2	1	1	0.9713869384553612			7.064032268039402
189	1._Amateurliga_Nordwürttemberg_1975/76	1._Amateurliga_Nordwürttemberg_1976/77	0.9334985613822936	-1.0		1	0	2	1	1	3	0.953366686510497			7.064032268039402
190	1._Amateurliga_Nordwürttemberg_1976/77	1._Amateurliga_Nordwürttemberg_1975/76	0.9334985613822936	-1.0		1	0	1	2	3	1	0.953366686510497			5.161924741642482
191	1._Amateurliga_Nordwürttemberg_1976/77	1._Amateurliga_Nordwürttemberg_1977/78	0.9625330567359924	-1.0		1	2	1	3	3	5	0.9260879468347638			6.810583367229864
192	1._Amateurliga_Nordwürttemberg_1977/78	Fußball-Oberliga_Baden-Württemberg_1978/79	0.978188931941986	-1.0	0.0	0	3	3	16	5	11	0.0			6.442858587104546
193	1._Amateurliga_Schwarzwald-Bodensee_1960/61	1._Amateurliga_Schwarzwald-Bodensee_1961/62	0.9777882099151612	-1.0		2	2	4	5	3	3	0.9320132145858092			7.078847353824543
194	1._Amateurliga_Schwarzwald-Bodensee_1961/62	1._Amateurliga_Schwarzwald-Bodensee_1962/63	0.96515291929245	-1.0		1	1	5	3	3	1	0.8830789223431214			6.522901294778083
195	1._Amateurliga_Schwarzwald-Bodensee_1962/63	1._Amateurliga_Schwarzwald-Bodensee_1963/64	0.9583394527435304	-1.0		1	1	3	1	1	1	0.9260879468347638			6.442858587104546
196	1._Amateurliga_Schwarzwald-Bodensee_1963/64	1._Amateurliga_Schwarzwald-Bodensee_1964/65	0.9655556678771972	-1.0		1	1	1	1	1	1	0.0			7.093446153245695
197	1._Amateurliga_Schwarzwald-Bodensee_1964/65	1._Amateurliga_Schwarzwald-Bodensee_1963/64	0.9655556678771972	-1.0		1	1	1	1	1	1	0.0			5.3442462984364365
198	1._Amateurliga_Schwarzwald-Bodensee_1964/65	1._Amateurliga_Schwarzwald-Bodensee_1965/66	0.9674657583236694	-1.0		1	1	1	1	1	2	0.0			6.953684210870537
199	1._Amateurliga_Schwarzwald-Bodensee_1965/66	1._Amateurliga_Schwarzwald-Bodensee_1966/67	0.9647239446640016	-1.0		1	1	1	2	2	1	0.953366686510497			6.751159946759063
200	1._Amateurliga_Schwarzwald-Bodensee_1966/67	1._Amateurliga_Schwarzwald-Bodensee_1967/68	0.9626338481903076	-1.0		2	1	2	4	1	1	0.9510856482093056			6.810583367229864
201	1._Amateurliga_Schwarzwald-Bodensee_1967/68	1._Amateurliga_Schwarzwald-Bodensee_1968/69	0.9529221057891846	-1.0		1	1	4	1	1	1	0.906733373020994			6.866672833880907
202	1._Amateurliga_Schwarzwald-Bodensee_1968/69	1._Amateurliga_Schwarzwald-Bodensee_1969/70	0.9748420715332032	-1.0		1	1	1	1	1	1	0.0			6.791165281372762
203	1._Amateurliga_Schwarzwald-Bodensee_1969/70	1._Amateurliga_Schwarzwald-Bodensee_1970/71	0.964391589164734	-1.0		1	1	1	2	1	3	0.953366686510497			7.336676463126643
204	1._Amateurliga_Schwarzwald-Bodensee_1970/71	1._Amateurliga_Schwarzwald-Bodensee_1971/72	0.95575213432312	-1.0		1	2	2	2	3	3	0.9510856482093056			7.604271777011686
205	1._Amateurliga_Schwarzwald-Bodensee_1971/72	1._Amateurliga_Schwarzwald-Bodensee_1972/73	0.9584087133407592	-1.0		1	1	2	1	3	4	0.953366686510497			7.301990905138752
206	1._Amateurliga_Schwarzwald-Bodensee_1972/73	1._Amateurliga_Schwarzwald-Bodensee_1973/74	0.9571549892425536	-1.0		1	1	1	12	4	3	0.8328213198557578			6.572911715352744
207	1._Amateurliga_Schwarzwald-Bodensee_1973/74	1._Amateurliga_Schwarzwald-Bodensee_1972/73	0.9571549892425536	-1.0		1	1	12	1	3	4	0.8328213198557578			5.161924741642482
208	1._Amateurliga_Schwarzwald-Bodensee_1973/74	1._Amateurliga_Schwarzwald-Bodensee_1974/75	0.9681963920593262	-1.0		10	0	12	16	3	2	0.9620317840506069			7.532168483110342
209	1._Amateurliga_Schwarzwald-Bodensee_1974/75	1._Amateurliga_Schwarzwald-Bodensee_1975/76	0.9704378247261048	-1.0		1	0	16	2	2	1	0.8043425928372231			7.359149318978702
210	1._Amateurliga_Schwarzwald-Bodensee_1975/76	1._Amateurliga_Schwarzwald-Bodensee_1976/77	0.9705150127410888	-1.0		1	0	2	8	1	1	0.8532569446279172			7.359149318978702
211	1._Amateurliga_Schwarzwald-Bodensee_1976/77	1._Amateurliga_Schwarzwald-Bodensee_1977/78	0.96756911277771	-1.0		4	1	8	6	1	6	0.9469747367045874			6.902390916482986
212	1._Amateurliga_Schwarzwald-Bodensee_1977/78	Fußball-Oberliga_Baden-Württemberg_1978/79	0.9593777656555176	-1.0	0.0	2	3	6	16	6	11	0.8409242101137624			6.260537030310592
213	1._Amateurliga_Südbaden_1950/51	Landesliga_Südbaden_1949/50	0.9355247616767884	-1.0	0.0	0	0	1	0	3	3	0.0			5.631928370888217
214	1._Amateurliga_Südbaden_1951/52	1._Amateurliga_Südbaden_1952/53	0.9594403505325316	-1.0		1	1	1	2	2	4	0.953366686510497			5.424289006109973
215	1._Amateurliga_Südbaden_1953/54	1._Amateurliga_Südbaden_1954/55	0.9297794103622437	-1.0		0	0	1	2	2	1	0.0			5.161924741642482
216	1._Amateurliga_Südbaden_1955/56	1._Amateurliga_Südbaden_1956/57	0.956164538860321	-1.0		0	0	1	0	1	1	0.0			5.257234921446806
217	1._Amateurliga_Südbaden_1956/57	1._Amateurliga_Südbaden_1957/58	0.9536921977996826	-1.0		0	0	0	2	1	2	0.0			5.161924741642482
218	1._Amateurliga_Südbaden_1959/60	1._Amateurliga_Südbaden_1960/61	0.9357655644416808	-1.0		1	1	1	2	3	2	0.953366686510497			5.950382102006752
219	1._Amateurliga_Südbaden_1960/61	1._Amateurliga_Südbaden_1961/62	0.9412466883659364	-1.0		0	0	2	1	2	2	0.0			5.257234921446806
220	1._Amateurliga_Südbaden_1961/62	1._Amateurliga_Südbaden_1962/63	0.9473797678947448	-1.0		0	0	1	1	2	1	0.0			5.161924741642482
221	1._Amateurliga_Südbaden_1962/63	1._Amateurliga_Südbaden_1963/64	0.9354519248008728	-1.0		1	0	1	2	1	0	0.953366686510497			6.325075551448163
222	1._Amateurliga_Südbaden_1963/64	1._Amateurliga_Südbaden_1964/65	0.897895097732544	-1.0		0	0	2	2	0	2	0.0			6.687981045137531
223	1._Amateurliga_Südbaden_1964/65	1._Amateurliga_Südbaden_1965/66	0.9319440722465516	-1.0		0	0	2	2	2	3	0.0			6.572911715352744
224	1._Amateurliga_Südbaden_1965/66	1._Amateurliga_Südbaden_1966/67	0.9387237429618835	-1.0		0	0	2	1	3	4	0.0			6.548219102762372
225	1._Amateurliga_Südbaden_1966/67	1._Amateurliga_Südbaden_1967/68	0.9084104895591736	-1.0		0	0	1	1	4	3	0.0			6.829631562200558
226	1._Amateurliga_Südbaden_1967/68	1._Amateurliga_Südbaden_1966/67	0.9084104895591736	-1.0		0	0	1	1	3	4	0.0			5.855071922202427
227	1._Amateurliga_Südbaden_1967/68	1._Amateurliga_Südbaden_1968/69	0.9124603271484376	-1.0		0	0	1	3	3	2	0.0			6.19154415882364
228	1._Amateurliga_Südbaden_1968/69	1._Amateurliga_Südbaden_1969/70	0.9481388330459596	-1.0		2	1	3	3	2	1	0.970544115416934			6.810583367229864
229	1._Amateurliga_Südbaden_1969/70	1._Amateurliga_Südbaden_1970/71	0.943525731563568	-1.0		0	0	3	1	1	1	0.0			7.136005767664491
230	1._Amateurliga_Südbaden_1970/71	1._Amateurliga_Südbaden_1969/70	0.943525731563568	-1.0		0	0	1	3	1	1	0.0			5.161924741642482
231	1._Amateurliga_Südbaden_1970/71	1._Amateurliga_Südbaden_1971/72	0.9563563466072084	-1.0		0	1	1	2	1	4	0.0			6.84832369521271
232	1._Amateurliga_Südbaden_1971/72	1._Amateurliga_Südbaden_1970/71	0.9563563466072084	-1.0		0	1	2	1	4	1	0.0			5.161924741642482
233	1._Amateurliga_Südbaden_1971/72	1._Amateurliga_Südbaden_1972/73	0.9715600609779358	-1.0		0	0	2	1	4	2	0.0			6.643529282566697
234	1._Amateurliga_Südbaden_1972/73	1._Amateurliga_Südbaden_1973/74	0.956994652748108	-1.0		0	1	1	1	2	5	0.0			6.260537030310592
235	1._Amateurliga_Südbaden_1973/74	1._Amateurliga_Südbaden_1974/75	0.9374869465827942	-1.0		1	1	1	5	5	3	0.8917207992510332			7.55068753087758
236	1._Amateurliga_Südbaden_1974/75	1._Amateurliga_Südbaden_1973/74	0.9374869465827942	-1.0		1	1	5	1	3	5	0.8917207992510332			6.037393478996382
237	1._Amateurliga_Südbaden_1974/75	1._Amateurliga_Südbaden_1975/76	0.9567762613296508	-1.0		0	0	5	1	3	4	0.0			7.336676463126643
238	1._Amateurliga_Südbaden_1975/76	1._Amateurliga_Südbaden_1976/77	0.9608396291732788	-1.0		0	2	1	2	4	5	0.0			7.679621214253473
239	1._Amateurliga_Südbaden_1976/77	1._Amateurliga_Südbaden_1977/78	0.9774725437164308	-1.0		0	2	2	2	5	6	0.0			6.919782659194856
240	1._Amateurliga_Südwest_1952/53	1._Amateurliga_Südwest_1953/54	0.9434927701950072	-1.0		0	2	0	1	4	4	0.0			5.257234921446806
241	1._Amateurliga_Südwest_1954/55	1._Amateurliga_Südwest_1955/56	0.9553695321083068	-1.0		0	2	2	1	5	3	0.0			5.161924741642482
242	1._Amateurliga_Südwest_1957/58	1._Amateurliga_Südwest_1958/59	0.9219679832458496	-1.0		0	2	1	1	6	4	0.0			5.257234921446806
243	1._Amateurliga_Südwest_1963/64	1._Amateurliga_Südwest_1964/65	0.9418809413909912	-1.0		0	3	1	10	5	4	0.0			6.986474033693527
244	1._Amateurliga_Südwest_1963/64	Fußball-Regionalliga_1963/64	0.7909301519393921	-1.0	0.0	0	0	1	136	5	41	0.0			5.161924741642482
245	1._Amateurliga_Südwest_1964/65	1._Amateurliga_Südwest_1965/66	0.948761224746704	-1.0		0	3	10	3	4	4	0.0			5.631928370888217
246	1._Amateurliga_Südwest_1965/66	1._Amateurliga_Südwest_1966/67	0.9457607269287108	-1.0		0	2	3	1	4	5	0.0			6.037393478996382
247	1._Amateurliga_Südwest_1966/67	1._Amateurliga_Südwest_1967/68	0.902988076210022	-1.0		0	2	1	2	5	4	0.0			6.037393478996382
248	1._Amateurliga_Südwest_1967/68	1._Amateurliga_Südwest_1968/69	0.9537964463233948	-1.0		0	2	2	2	4	3	0.0			6.078215473516637
249	1._Amateurliga_Südwest_1968/69	1._Amateurliga_Südwest_1969/70	0.919122040271759	-1.0		0	2	2	1	3	2	0.0			7.033726918544073
250	1._Amateurliga_Südwest_1969/70	1._Amateurliga_Südwest_1970/71	0.9276388883590698	-1.0		1	2	1	4	2	3	0.906733373020994			6.355847210114916
251	1._Amateurliga_Südwest_1970/71	1._Amateurliga_Südwest_1971/72	0.9648404121398926	-1.0		1	2	4	2	3	4	0.9021712964186116			6.829631562200558
252	1._Amateurliga_Südwest_1971/72	1._Amateurliga_Südwest_1972/73	0.947693407535553	-1.0		1	3	2	2	4	4	0.9510856482093056			6.936877092554155
253	1._Amateurliga_Südwest_1972/73	1._Amateurliga_Südwest_1971/72	0.947693407535553	-1.0		1	3	2	2	4	4	0.9510856482093056			5.631928370888217
254	1._Amateurliga_Südwest_1972/73	1._Amateurliga_Südwest_1973/74	0.9562023282051086	-1.0		0	2	2	3	4	5	0.0			6.037393478996382
255	1._Amateurliga_Südwest_1973/74	1._Amateurliga_Südwest_1972/73	0.9562023282051086	-1.0		0	2	3	2	5	4	0.0			5.161924741642482
256	1._Amateurliga_Südwest_1973/74	1._Amateurliga_Südwest_1974/75	0.9610021710395812	-1.0		0	1	3	4	5	5	0.0			6.919782659194856
257	1._Amateurliga_Südwest_1974/75	1._Amateurliga_Südwest_1973/74	0.9610021710395812	-1.0		0	1	4	3	5	5	0.0			5.161924741642482
258	1._Amateurliga_Südwest_1974/75	1._Amateurliga_Südwest_1975/76	0.9553533792495728	-1.0		0	2	4	1	5	2	0.0			7.856551922412551
259	1._Amateurliga_Südwest_1975/76	1._Amateurliga_Südwest_1974/75	0.9553533792495728	-1.0		0	2	1	4	2	5	0.0			6.385700173264597
260	1._Amateurliga_Südwest_1975/76	1._Amateurliga_Südwest_1976/77	0.9650123119354248	-1.0		0	2	1	2	2	7	0.0			7.7191520530101085
261	1._Amateurliga_Südwest_1976/77	1._Amateurliga_Südwest_1975/76	0.9650123119354248	-1.0		0	2	2	1	7	2	0.0			5.161924741642482
262	1._Amateurliga_Südwest_1976/77	1._Amateurliga_Südwest_1977/78	0.911243200302124	-1.0		0	2	2	5	7	8	0.0			7.56886984996077
263	1._Amateurliga_Südwest_1977/78	1._Amateurliga_Südwest_1976/77	0.911243200302124	-1.0		0	2	5	2	8	7	0.0			6.078215473516637
264	1._Amateurliga_Südwest_1977/78	Fußball-Oberliga_Südwest_1978/79	0.9677619934082032	-1.0		0	0	5	23	8	6	0.0			6.666002138418756
265	1._Amateurliga_Württemberg_1950/51	1._Amateurliga_Württemberg_1951/52	0.9638295769691468	-1.0		1	1	3	1	10	4	0.9260879468347638			5.950382102006752
266	1._Amateurliga_Württemberg_1952/53	1._Amateurliga_Württemberg_1953/54	0.964430570602417	-1.0		1	1	2	1	6	2	0.953366686510497			5.161924741642482
267	1._Amateurliga_Württemberg_1953/54	1._Amateurliga_Württemberg_1954/55	0.9694443941116332	-1.0		1	1	1	3	2	3	0.9260879468347638			5.161924741642482
268	1._Amateurliga_Württemberg_1955/56	1._Amateurliga_Württemberg_1956/57	0.9726341366767884	-1.0		1	1	3	1	3	1	0.9260879468347638			5.257234921446806
269	1._Amateurliga_Württemberg_1956/57	1._Amateurliga_Württemberg_1957/58	0.9759514927864076	-1.0		1	1	1	3	1	2	0.9260879468347638			5.3442462984364365
270	1._Amateurliga_Württemberg_1957/58	1._Amateurliga_Württemberg_1958/59	0.9682323336601256	-1.0		1	2	3	1	2	3	0.9260879468347638			5.424289006109973
271	1._Amateurliga_Württemberg_1958/59	1._Amateurliga_Württemberg_1959/60	0.971312403678894	-1.0		1	1	1	4	3	2	0.906733373020994			6.117436186669918
272	1._Amateurliga_Württemberg_1959/60	1._Amateurliga_Nordwürttemberg_1960/61	0.9693996906280518	-1.0		1	0	4	1	2	2	0.906733373020994			5.257234921446806
273	1._Amateurliga_Württemberg_1959/60	1._Amateurliga_Schwarzwald-Bodensee_1960/61	0.966060996055603	-1.0		1	1	4	4	2	3	0.8971399644547478			5.161924741642482
274	1._April	Achtzigjähriger_Krieg	0.3370882868766784	-1.0	1.2108971406044151	3	3	3359	905	540	78	0.1284851290706967			1.617952050023998
275	1._April	Appomattox-Feldzug	0.447213351726532	-1.0	82.486879896889	1	6	3359	48	540	25	0.2613743612347134			7.078847353824543
276	1._April	Aprilscherz	0.2477879226207733	-1.0	101.74646981716916	3	3	3359	135	540	26	0.2949957711937737			0.1385561250394288
277	1._April	Befreiungskriege	0.3157134056091308	-1.0	0.256552099983449	14	9	3359	3194	540	200	0.1934444978080369			5.257234921446806
278	1._April	Campeonato_Sudamericano_1953	0.3987884521484375	-1.0	101.39437204718168	2	0	3359	29	540	5	0.3540413638490494			5.424289006109973
279	1._April	Deutscher_Bauernkrieg	0.19294273853302	-1.0	0.256552099983449	1	7	3359	1721	540	132	-0.0952746694659347			6.548219102762372
280	1._April	EOKA	0.346626728773117	-1.0	20.38944226176915	1	1	3359	36	540	13	0.2802116387245076			0.6488782718771866
281	1._April	Hitlerputsch	0.3596006035804748	-1.0	0.0	3	3	3359	712	540	97	0.1536836040801087			0.1126252287753854
282	1._April	Interregnum	0.3569428324699402	-1.0		2	1	3359	221	540	26	0.2154496222932068			4.211040543168906
283	1._April	Judenboykott	0.3614517152309418	-1.0		3	5	3359	276	540	85	0.2404521824784318			5.803778627814877
284	1._April	Jugoslawienkriege	0.2492109686136245	-1.0	3.355224498669796	2	5	3359	760	540	148	0.0977111187064113			5.161924741642482
285	1._April	Paris–Roubaix_1923	0.4826768338680267	-1.0	3.672862343497918	0	3	3359	3	540	5	0.0			5.498396978263695
286	1._April	RMS_Atlantic	0.4095861315727234	-1.0	66.60632835154878	0	4	3359	9	540	39	0.0			6.193109454162603
287	1._April	Ruhrkessel	0.3050543963909149	-1.0	0.0	1	5	3359	156	540	63	0.1726651913903847			10.191054618374904
288	1._April	Schlacht_am_Five_Forks	0.4235592484474182	-1.0	81.36944867887152	1	4	3359	18	540	19	0.3218805922017455			5.94295135942778
289	1._April	Schlacht_bei_Näfels	0.3496171236038208	-1.0	0.0	1	4	3359	39	540	7	0.2750676475889174			5.855071922202427
290	1._April	Schlacht_bei_Sempach	0.310200572013855	-1.0	0.0	2	3	3359	248	540	53	0.205778109026123			7.336676463126643
291	1._April	Schlacht_um_Okinawa	0.3792586326599121	-1.0	112.90207048356557	2	4	3359	243	540	100	0.2075043547291666			3.6813872514600128
292	1._April	Schottische_Unabhängigkeitskriege	0.3367804884910583	-1.0	9.580799662397132	3	2	3359	377	540	37	0.2139325804266505			8.152644473372929
293	1._April	Schweizer_Habsburgerkriege	0.4088488817214966	-1.0	0.0	3	10	3359	48	540	134	0.3613156554718306			7.190072988934768
294	1._April	Sezessionskrieg	0.363862931728363	-1.0	76.08673822796578	27	9	3359	7060	540	306	0.1746662208497704			5.15602560721056
295	1._April	Spanischer_Bürgerkrieg	0.2735560536384582	-1.0	4.378402412572631	13	9	3359	2937	540	252	0.1925068488655836			0.8484777329751971
296	1._April	Tirpitz_(Schiff,_1941)	0.3261448740959167	-1.0	15.901856738731889	0	4	3359	202	540	75	0.0			6.559654275906343
297	1._April	Torfall_von_Madrid	0.4088101983070373	-1.0	11.234520121418983	1	4	3359	13	540	15	0.3398233790080693			8.873054804691238
298	1._April	Weltausstellung_Paris_1867	0.3804009556770324	-1.0	1.9420609882175224	3	2	3359	354	540	22	0.2194339085885461			0.0718785957232664
299	1._April	Zweiter_Weltkrieg	0.2964829206466675	-1.0	27.380441875335123	233	30	3359	103548	540	953	0.0960246339833975			2.7655847593644407
300	1._April_2000	Moskauer_Deklaration	0.6317363977432251	6762.632614633118	5.739255018814638	0	2	17	88	20	48	0.0	3308.0	3308.0	6.77429014290445
301	1._April_2000	Österreichischer_Staatsvertrag	0.6809018850326538	7040.586950091015	0.0	1	5	17	347	20	86	0.5137946265049209	907.0	0.0	5.631928370888217
302	1._Armee_(Deutsches_Kaiserreich)	Schlacht_an_der_Marne_(1914)	0.8886348009109497	13892.607229448153	1.2294247366851316	47	13	156	396	37	77	0.7828323079545112	34206.0	34165.0	3.814751366063814
303	1._Armee_(Rote_Armee)	Japanisch-Sowjetischer_Grenzkonflikt	0.869308590888977	15953.010785792594	113.56374204953482	0	5	11	113	9	48	0.0	365.0	-364.0	6.293326853133582
304	1._Armee_(Wehrmacht)	Operation_Undertone	0.8559828400611877	16267.78502679373	0.1775288106866346	5	8	84	46	28	65	0.7443276690494642	2274.0	0.0	8.001003205151095
305	1._August	Brandkatastrophe_von_Asunción	0.4351683855056762	-1.0	95.608227224581	0	2	2991	3	473	6	0.0			3.8617198804489625
306	1._August	Bundesfeiertag	0.4144420623779297	-1.0	0.0	3	6	2991	95	473	32	0.3302795777542358			6.065880811337973
307	1._August	Erster_Japanisch-Chinesischer_Krieg	0.3929293155670166	-1.0	110.49317635551446	2	5	2991	299	473	87	0.2022318298927978			0.8736586557377067
308	1._August	Erster_Weltkrieg	0.2706730961799621	-1.0	1.5911674236195303	148	15	2991	61277	473	940	0.1216350102007096			1.6307303801363664
309	1._August	Hundertjähriger_Krieg	0.293513149023056	-1.0	1.4201776337690968	7	2	2991	1782	473	98	0.1790162015279204			6.548219102762372
310	1._August	Jakobiten	0.3603632748126983	-1.0	9.580799662397132	4	1	2991	394	473	81	0.2554572605206545			7.149799089796828
311	1._August	Olympische_Sommerspiele_1936	0.3822738826274872	-1.0	0.0	10	6	2991	1394	473	206	0.2522436804231827			0.6708595854970428
312	1._August	Plünderung_der_Königsgräber_von_Saint-Denis	0.3922912776470184	-1.0	3.672862343497918	2	3	2991	58	473	62	0.3233370579905765			5.257234921446806
313	1._August	Polnisch-Sowjetischer_Krieg	0.3122478127479553	-1.0	3.3430084047139346	5	8	2991	429	473	145	0.2736091210688975			5.109846983045943
314	1._August	Schlacht_bei_Minden	0.3861709237098694	-1.0	0.0	1	3	2991	114	473	73	0.2097456582628531			5.572130180828441
315	1._August	Schlacht_bei_Mogersdorf	0.356326699256897	-1.0	0.0	4	4	2991	74	473	24	0.3733665608182914			5.565562353721923
316	1._August	Schlacht_von_Cahul	0.4822865128517151	-1.0	11.214527776243727	1	2	2991	14	473	12	0.345313171919118			6.444673993692198
317	1._August	Seeschlacht_bei_Abukir	0.4055991470813751	-1.0	20.75522689555252	6	10	2991	91	473	75	0.4000141999254786			2.777818759703923
318	1._August	Slavery_Abolition_Act_1833	0.5514734983444214	-1.0	2.701407384192519	0	1	2991	6	473	25	0.0			0.7486529109978861
319	1._August	Vierter_Kreuzzug	0.3059848845005035	-1.0	0.9869740959149158	3	4	2991	515	473	80	0.1989486123411942			4.453361612790788
320	1._August	Warschauer_Aufstand	0.3060243725776672	-1.0	5.402192707173267	5	6	2991	552	473	153	0.2521925376246714			0.1407200782010973
321	1._August-Initiative	Bundesfeiertag	0.6029292345046997	0.0	0.0	0	0	1	95	13	32	0.0			5.855071922202427
322	1._Brief_des_Paulus_an_die_Korinther	Auferstehung_Jesu_Christi	0.8314189314842224	-1.0	24.11780024143723	11	3	166	907	9	116	0.5475448655468612			8.231176454791536
323	1._Brief_des_Paulus_an_die_Korinther	Eucharistie	0.825535774230957	-1.0		19	3	166	1492	9	145	0.5525504469630205	17329.0	0.0	3.901413570569141
324	1._Buch_der_Makkabäer	Chanukka	0.7860949635505676	-1.0	24.45552577156388	5	3	49	114	15	40	0.7150225277466256			0.790017186092371
325	1._Bundesliga_Pool	1._Bundesliga_Pool_2018/19	0.7574905753135681	-1.0	0.0	4	0	142	4	5	3	0.7351484141193441			5.257234921446806
326	1._Bundesliga_Snooker	1._Bundesliga_Snooker_2009/10	0.872694730758667	0.0	0.0	2	1	73	3	5	2	0.7386655161240803			6.522901294778083
327	1._Bundesliga_Snooker	1._Bundesliga_Snooker_2018/19	0.8730738759040833	0.0	0.0	1	1	73	2	5	3	0.6972287440042642			6.117436186669918
328	1._Bundesliga_Snooker	1._Bundesliga_Snooker_2019/20	0.6641137599945068	0.0	0.0	0	1	73	0	5	2	0.0			6.155176514652765
329	1._Bundesliga_Snooker_2018/19	1._Bundesliga_Snooker_2019/20	0.8582655191421509	0.0	0.0	0	2	2	0	3	2	0.0			5.161924741642482
330	1._Damen-Basketball-Bundesliga	1._Damen-Basketball-Bundesliga_2018/19	0.8771556615829468	-1.0		1	2	125	2	3	8	0.6592731770019493			6.385700173264597
331	1._Damen-Basketball-Bundesliga	2._Damen-Basketball-Bundesliga	0.9526013135910034	0.0	0.0	48	1	125	83	3	7	0.9083658650875108			8.408415733543656
332	1._Deutscher_Bundestag	Bundestagswahl_1949	0.8499665260314941	0.0	0.0	9	3	16	559	26	22	0.658517860958345			8.791584836096447
333	1._Dezember	Antarktis-Vertrag	0.2254305630922317	-1.0		2	9	2824	172	413	105	0.2535455539301493			0.5499741887921177
334	1._Dezember	Bungalow	0.2438357174396515	-1.0		1	0	2824	179	413	8	0.1788354463063289			5.631928370888217
335	1._Dezember	Candide_(Musical)	0.4582560658454895	-1.0	77.21660840635606	1	2	2824	75	413	33	0.2465681953532544			5.855071922202427
336	1._Dezember	Dreizehnjähriger_Krieg	0.4689288437366485	-1.0	5.986337324820907	3	4	2824	166	413	47	0.2978419611351317			9.149055219557432
337	1._Dezember	Englisch-Niederländischer_Krieg_(1652–1654)	0.4235321879386902	-1.0	4.378402412572631	3	2	2824	105	413	49	0.329341806168942			7.793813581779128
338	1._Dezember	Friedensvertrag_von_Versailles	0.3245219886302948	-1.0	2.049587537174302	5	10	2824	3718	413	220	0.0442859472978101			6.496925808374822
339	1._Dezember	Hausvertrag_von_Pavia	0.4036788046360016	-1.0		1	0	2824	87	413	14	0.235813650194587			6.325075551448163
340	1._Dezember	Inex-Adria-Aviopromet-Flug_1308	0.4707198441028595	-1.0	4.075322168816544	0	2	2824	4	413	7	0.0			5.8203517224262535
341	1._Dezember	Kolonialstil	0.3100846111774444	-1.0		1	1	2824	118	413	20	0.2127378640214531			5.161924741642482
342	1._Dezember	Landshuter_Erbfolgekrieg	0.3160230815410614	-1.0	0.0	4	4	2824	532	413	47	0.2361112009053406			7.989238363571509
343	1._Dezember	Ligue_1_2006/07	0.4046278595924377	-1.0	3.672862343497918	0	1	2824	32	413	6	0.0			7.336676463126643
344	1._Dezember	Referendum_über_die_Unabhängigkeit_der_Ukraine	0.4027473628520965	-1.0	14.866447675083815	1	3	2824	11	413	18	0.3625874477197983			0.999957967814511
345	1._Dezember	Restaurationskrieg	0.3843915462493896	-1.0	15.260459525262306	1	3	2824	91	413	43	0.2324956254488271			2.023536813052339
346	1._Dezember	Russischer_Nihilismus	0.4133923649787903	-1.0		0	1	2824	23	413	35	0.0			8.494129251817686
